,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
738,2,2,Manhattan,new york,13,10036.0,5,5740.0,River Place,976.9782756279701,NY,650 W 42nd St,0,0,2000,921,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650 W 42nd St, new york, NY",-74.0002238,40.7610401
741,1,2,Manhattan,new york,13,10036.0,5,4490.0,River Place,976.9782756279701,NY,650 W 42nd St,0,0,2000,921,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650 W 42nd St, new york, NY",-74.0002238,40.7610401
754,1,0,Manhattan,new york,13,10036.0,5,2990.0,Silver Towers,535.0,NY,620 W 42nd St,1,1,2009,1359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"620 W 42nd St, new york, NY",-73.99905249999999,40.7605599
756,1,1,Manhattan,new york,13,10036.0,5,4990.0,Silver Towers,642.0,NY,620 W 42nd St,1,1,2009,1359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"620 W 42nd St, new york, NY",-73.99905249999999,40.7605599
760,2,2,Manhattan,new york,13,10036.0,5,7240.0,Silver Towers,990.0,NY,620 W 42nd St,1,1,2009,1359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"620 W 42nd St, new york, NY",-73.99905249999999,40.7605599
780,2,2,Manhattan,new york,24,10023.0,5,9450.0,One Lincoln Plaza,1293.0,NY,20 W 64th St,1,1,1971,378,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"20 W 64th St, new york, NY",-73.9811807,40.7715807
782,1,1,Manhattan,new york,24,10023.0,5,4110.0,One Lincoln Plaza,601.0,NY,20 W 64th St,1,1,1971,378,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"20 W 64th St, new york, NY",-73.9811807,40.7715807
788,1,1,Manhattan,new york,11,10016.0,5,3652.5,Biltmore Plaza,531.0,NY,155 E 29th St,1,1,1980,279,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"155 E 29th St, new york, NY",-73.9806384,40.743009
794,1,0,Manhattan,new york,24,10019.0,5,2584.0,The Helena,440.0,NY,601 W 57th St,1,1,2003,597,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,"601 W 57th St, new york, NY",-73.9917321,40.7708506
798,1,1,Manhattan,new york,24,10019.0,5,3193.0,The Helena,695.0,NY,601 W 57th St,1,1,2003,597,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,"601 W 57th St, new york, NY",-73.9917321,40.7708506
810,1,0,Manhattan,new york,6,10005.0,5,2529.0,63 Wall Street,519.0,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.7056004
817,1,1,Manhattan,new york,6,10005.0,5,2983.0,63 Wall Street,553.5,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.7056004
821,1,2,Manhattan,new york,6,10005.0,5,4243.0,63 Wall Street,669.0,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.7056004
823,2,2,Manhattan,new york,6,10005.0,5,4482.5,63 Wall Street,800.0,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.7056004
854,2,3,Manhattan,new york,13,10270.0,5,6913.0,70 Pine Apartments,1230.2730769230768,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
858,1,0,Manhattan,new york,13,10270.0,5,2866.0,70 Pine Apartments,487.6338797814208,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
862,2,2,Manhattan,new york,13,10270.0,5,5521.0,70 Pine Apartments,976.9782756279701,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
872,3,3,Manhattan,new york,13,10270.0,5,12250.0,70 Pine Apartments,1230.2730769230768,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
887,0,0,Manhattan,new york,13,10270.0,5,2788.0,70 Pine Apartments,487.6338797814208,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
1071,1,1,Manhattan,new york,13,10270.0,5,3254.0,70 Pine Apartments,710.1765432098765,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
1133,2,1,Manhattan,new york,13,10270.0,5,4076.0,70 Pine Apartments,710.1765432098765,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
1208,1,2,Manhattan,new york,13,10270.0,5,4900.0,70 Pine Apartments,976.9782756279701,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999999,40.7065047
1764,1,1,Manhattan,new york,13,10024.0,5,3202.5,James Marquis,778.5,NY,101 W 90th St,1,1,1986,231,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"101 W 90th St, new york, NY",-73.9705347,40.7892983
1766,1,2,Manhattan,new york,13,10024.0,5,4200.0,James Marquis,920.0,NY,101 W 90th St,1,1,1986,231,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"101 W 90th St, new york, NY",-73.9705347,40.7892983
1767,2,2,Manhattan,new york,13,10024.0,5,4269.0,James Marquis,975.0,NY,101 W 90th St,1,1,1986,231,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"101 W 90th St, new york, NY",-73.9705347,40.7892983
1772,1,0,Manhattan,new york,13,10280.0,5,2792.5,Gateway Battery Park City,582.0,NY,345-395 S End Ave,1,1,1983,1712,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"345-395 S End Ave, new york, NY",-74.0163079,40.7114305
1774,1,1,Manhattan,new york,13,10280.0,5,3330.0,Gateway Battery Park City,777.0,NY,345-395 S End Ave,1,1,1983,1712,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"345-395 S End Ave, new york, NY",-74.0163079,40.7114305
1776,2,2,Manhattan,new york,13,10280.0,5,5370.5,Gateway Battery Park City,1161.5,NY,345-395 S End Ave,1,1,1983,1712,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"345-395 S End Ave, new york, NY",-74.0163079,40.7114305
1786,1,1,Manhattan,new york,13,10018.0,5,3570.0,Emerald Green,710.1765432098765,NY,320 W 38th St,0,0,2010,585,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,"320 W 38th St, new york, NY",-73.9930382,40.7550882
1787,2,2,Manhattan,new york,13,10018.0,5,5220.0,Emerald Green,976.9782756279701,NY,320 W 38th St,0,0,2010,585,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,"320 W 38th St, new york, NY",-73.9930382,40.7550882
1792,1,0,Manhattan,new york,13,10038.0,5,3046.0,200 Water Street,487.6338797814208,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1796,2,0,Manhattan,new york,13,10038.0,5,4523.0,200 Water Street,487.6338797814208,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1797,1,1,Manhattan,new york,13,10038.0,5,3415.0,200 Water Street,600.0,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1800,2,2,Manhattan,new york,13,10038.0,5,4938.0,200 Water Street,976.9782756279701,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1814,1,1,Manhattan,new york,13,10023.0,5,5395.0,The Encore,710.1765432098765,NY,175 W 60th St,0,0,2016,258,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,"175 W 60th St, new york, NY",-73.98672189999999,40.7710994
1815,1,1,Manhattan,manhattan,13,10006.0,5,3755.0,71 Broadway,669.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1817,2,2,Manhattan,manhattan,13,10006.0,5,6970.0,71 Broadway,1309.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1818,3,2,Manhattan,manhattan,13,10006.0,5,6990.0,71 Broadway,1309.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1828,1,0,Manhattan,manhattan,13,10006.0,5,3335.0,71 Broadway,647.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1889,1,0,Manhattan,new york,13,10019.0,5,3175.0,Symphony House,647.5,NY,235 W 56th St,1,0,1987,480,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,"235 W 56th St, new york, NY",-73.9826427,40.7659767
1890,1,1,Manhattan,new york,13,10019.0,5,3900.0,Symphony House,675.0,NY,235 W 56th St,1,0,1987,480,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,"235 W 56th St, new york, NY",-73.9826427,40.7659767
1892,2,2,Manhattan,new york,13,10019.0,5,6025.0,Symphony House,1125.0,NY,235 W 56th St,1,0,1987,480,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,"235 W 56th St, new york, NY",-73.9826427,40.7659767
1897,1,1,Manhattan,new york,13,10016.0,5,5552.5,160 Madison,710.1765432098765,NY,160 Madison Ave,1,0,2015,319,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"160 Madison Ave, new york, NY",-73.983932,40.7470085
1900,2,2,Manhattan,new york,13,10016.0,5,6000.0,160 Madison,976.9782756279701,NY,160 Madison Ave,1,0,2015,319,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"160 Madison Ave, new york, NY",-73.983932,40.7470085
1911,1,1,Manhattan,new york,13,10075.0,5,4700.0,Gracie Mews,900.0,NY,401 E 80th St,0,0,1980,310,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"401 E 80th St, new york, NY",-73.95172370000002,40.77311090000001
1914,1,0,Manhattan,new york,13,10033.0,5,1700.0,1370 Saint Nicholas,425.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999999,40.8475952
1915,1,1,Manhattan,new york,13,10033.0,5,2200.0,1370 Saint Nicholas,650.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999999,40.8475952
1916,1,2,Manhattan,new york,13,10033.0,5,2650.0,1370 Saint Nicholas,825.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999999,40.8475952
1917,1,3,Manhattan,new york,13,10033.0,5,3150.0,1370 Saint Nicholas,1000.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999999,40.8475952
1922,1,0,Manhattan,new york,13,10038.0,5,2525.0,116 John Street,398.0,NY,116 John St,1,1,1931,412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"116 John St, new york, NY",-74.0058924,40.7074594
1926,1,1,Manhattan,new york,24,10038.0,5,3212.5,116 John Street,500.0,NY,116 John St,1,1,1931,412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"116 John St, new york, NY",-74.0058924,40.7074594
1928,2,1,Manhattan,new york,24,10038.0,5,4807.5,116 John Street,985.0,NY,116 John St,1,1,1931,412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"116 John St, new york, NY",-74.0058924,40.7074594
1936,1,1,Manhattan,new york,13,10004.0,5,4937.5,25 Broad Street at The Exchange,774.0,NY,25 Broad St,1,1,1896,312,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"25 Broad St, new york, NY",-74.0111372,40.7060887
1940,2,2,Manhattan,new york,13,10004.0,5,6210.0,25 Broad Street at The Exchange,1223.0,NY,25 Broad St,1,1,1896,312,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"25 Broad St, new york, NY",-74.0111372,40.7060887
1956,1,2,Manhattan,new york,13,10004.0,5,5390.0,25 Broad Street at The Exchange,955.0,NY,25 Broad St,1,1,1896,312,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"25 Broad St, new york, NY",-74.0111372,40.7060887
2020,1,0,Manhattan,new york,13,10001.0,5,2960.0,Avalon West Chelsea,453.0,NY,282 11th Ave,1,1,2014,305,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,"282 11th Ave, new york, NY",-74.004166,40.7522422
2023,1,1,Manhattan,new york,13,10001.0,5,3670.0,Avalon West Chelsea,714.5,NY,282 11th Ave,1,1,2014,305,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,"282 11th Ave, new york, NY",-74.004166,40.7522422
